merchant_id,merchant_name,merchant_category,merchant_size,onboarding_date,merchant_status,settlement_cycle,registered_governorate,registered_city
M03108,Cairo Foods 3108,Grocery,Small,2022-11-06,Active,T+0,Minya,Samalut - Central
M03109,Nile Market 3109,Grocery,Micro,2022-11-23,Active,T+1,Alexandria,Stanley - Central
M03110,Smart Store 3110,E-Commerce,Medium,2021-08-27,Active,T+1,Cairo,Mokattam - Central
M03111,Sun Bites 3111,Restaurants,Small,2023-05-05,Active,T+2,Port Said,Port Fouad
M03112,Nova Fuel 3112,Fuel,Medium,2024-04-03,Active,T+2,Cairo,Downtown
M03113,Pyramid Fun 3113,Entertainment,Medium,2023-06-25,Active,T+0,Giza,Sheikh Zayed
M03114,Royal Bites 3114,Restaurants,Medium,2022-04-15,Active,T+1,Giza,Mohandessin - Central
M03115,Delta Bites 3115,Restaurants,Micro,2024-04-04,Active,T+1,Giza,Imbaba
M03116,Elite Electronics 3116,Electronics,Micro,2021-11-23,Active,T+2,Cairo,Shubra
M03117,Delta Wear 3117,Fashion,Medium,2024-11-01,Active,T+1,Damietta,Damietta
M03118,Elite Learning 3118,Education,Small,2023-03-05,Active,T+1,Giza,Dokki - Central
M03119,Smart Connect 3119,Telecom,Micro,2024-11-16,Active,T+1,Dakahlia,Belqas
M03120,Nile Cafe 3120,Restaurants,Micro,2021-09-05,Active,T+1,Alexandria,Sidi Gaber - Central
M03121,Prime Pharmacy 3121,Pharmacy,Micro,2022-09-17,Active,T+1,Giza,Mohandessin
M03122,Elite Market 3122,Grocery,Small,2022-10-18,Active,T+2,Cairo,Mokattam
M03123,Green Kitchen 3123,Restaurants,Small,2024-12-31,Active,T+0,Sharqia,Belbeis - Central
M03124,Family Station 3124,Fuel,Small,2021-06-04,Active,T+1,Sharqia,Minya Al Qamh - Central
M03125,Smart Care 3125,Pharmacy,Small,2021-09-14,Offboarded,T+1,Cairo,New Cairo
M03126,Pyramid Store 3126,E-Commerce,Micro,2022-08-20,Active,T+1,Cairo,Downtown - Central
M03127,Elite Mobile 3127,Telecom,Enterprise,2023-08-15,Active,T+2,Monufia,Sadat City
M03128,Smart Station 3128,Fuel,Medium,2024-09-17,Temporarily Suspended,T+1,Alexandria,Stanley
M03129,Green Mart 3129,Grocery,Medium,2022-08-28,Active,T+1,Monufia,Ashmoun
M03130,Golden Style 3130,Fashion,Micro,2021-03-10,Active,T+0,North Sinai,Bir El Abd
M03131,Blue Transit 3131,Transportation,Medium,2024-07-14,Active,T+1,Aswan,Aswan
M03132,Lotus Wear 3132,Fashion,Small,2021-08-26,Active,T+1,Giza,Mohandessin - Central
M03133,Urban Kitchen 3133,Restaurants,Micro,2025-11-19,Active,T+0,Cairo,Downtown
M03134,Metro Fun 3134,Entertainment,Small,2021-02-03,Active,T+1,Giza,Haram
M03135,Lotus Wear 3135,Fashion,Small,2022-12-28,Active,T+1,Luxor,Luxor
M03136,Delta Market 3136,Grocery,Small,2021-02-06,Active,T+1,Alexandria,Borg El Arab - Central
M03137,Delta Market 3137,Grocery,Enterprise,2024-08-30,Active,T+1,Giza,Mohandessin - Central
M03138,Royal Tech 3138,Electronics,Small,2022-04-18,Active,T+2,Cairo,Ain Shams
M03139,Family Health 3139,Healthcare,Enterprise,2025-04-02,Offboarded,T+2,Giza,Dokki - Central
M03140,Golden Tech 3140,Electronics,Micro,2024-06-13,Active,T+1,Dakahlia,Talkha - Central
M03141,Blue Foods 3141,Grocery,Medium,2021-06-08,Active,T+2,South Sinai,Dahab
M03142,Urban Foods 3142,Grocery,Micro,2022-10-29,Active,T+0,Cairo,Maadi
M03143,Sun Tech 3143,Electronics,Small,2024-08-28,Active,T+1,Assiut,Assiut
M03144,Sun Ride 3144,Transportation,Small,2022-08-22,Active,T+1,Cairo,Downtown - Central
M03145,Blue Mart 3145,Grocery,Small,2022-11-01,Active,T+1,Cairo,Shubra
M03146,Urban Market 3146,Grocery,Small,2024-10-05,Active,T+1,Beheira,Kafr El Dawwar
M03147,Nova Style 3147,Fashion,Medium,2026-04-28,Active,T+0,Dakahlia,Talkha - Central
M03148,Golden Fuel 3148,Fuel,Enterprise,2023-03-19,Active,T+1,Assiut,Assiut - Central
M03149,Delta Bites 3149,Restaurants,Medium,2024-12-11,Active,T+1,Sohag,Akhmim
M03150,Green Kitchen 3150,Restaurants,Small,2024-10-28,Active,T+0,Beni Suef,New Beni Suef - Central
M03151,Blue Fun 3151,Entertainment,Small,2023-08-21,Active,T+1,Fayoum,Sinnuris
M03152,Lotus Online 3152,E-Commerce,Small,2023-04-24,Active,T+0,Sharqia,10th of Ramadan - Central
M03153,Blue Connect 3153,Telecom,Small,2021-07-17,Active,T+1,Giza,Sheikh Zayed - Central
M03154,Prime Kitchen 3154,Restaurants,Micro,2023-10-22,Active,T+2,Cairo,Nasr City - Central
M03155,Nova Market 3155,Grocery,Small,2022-03-18,Active,T+1,Qalyubia,Qalyub - Central
M03156,Smart Kitchen 3156,Restaurants,Small,2023-12-21,Active,T+0,Fayoum,Fayoum
M03157,Royal Station 3157,Fuel,Small,2021-09-13,Active,T+1,Cairo,Maadi - Central
M03158,Delta Pharmacy 3158,Pharmacy,Micro,2024-01-20,Active,T+2,Giza,6th of October - Central
M03159,Golden Care 3159,Pharmacy,Micro,2022-12-16,Active,T+2,Qalyubia,Banha
M03160,Lotus Transit 3160,Transportation,Small,2021-11-16,Active,T+1,Beheira,Rashid
M03161,Metro Store 3161,E-Commerce,Micro,2021-10-31,Active,T+1,Cairo,Downtown
M03162,Smart Store 3162,E-Commerce,Medium,2025-10-24,Active,T+1,Cairo,Mokattam
M03163,Sun Transit 3163,Transportation,Micro,2025-12-15,Active,T+0,Giza,Haram - Central
M03164,Sun Pharmacy 3164,Pharmacy,Micro,2021-04-07,Active,T+2,Beheira,Rashid - Central
M03165,Cairo Foods 3165,Grocery,Small,2024-01-27,Active,T+1,Cairo,Heliopolis - Central
M03166,Metro Care 3166,Pharmacy,Medium,2021-10-18,Active,T+0,Giza,Sheikh Zayed - Central
M03167,Prime Online 3167,E-Commerce,Small,2024-03-17,Active,T+1,Giza,Imbaba
M03168,Urban Mart 3168,Grocery,Micro,2022-06-27,Active,Unknown,Dakahlia,Talkha - Central
M03169,Metro Online 3169,E-Commerce,Micro,2022-11-12,Active,T+1,Cairo,Mokattam - Central
M03170,Cairo Style 3170,Fashion,Micro,2021-03-27,Active,T+1,Cairo,Nasr City
M03171,Golden Cafe 3171,Restaurants,Small,2024-05-26,Active,T+0,Beheira,Nubaria - Central
M03172,Green Style 3172,Fashion,Micro,2022-10-19,Temporarily Suspended,T+1,Qalyubia,Khanka
M03173,Metro Online 3173,E-Commerce,Micro,2024-02-21,Active,T+1,Sharqia,Abu Hammad
M03174,Lotus Cafe 3174,Restaurants,Micro,2021-07-08,Active,T+2,Alexandria,Borg El Arab - Central
M03175,Elite Market 3175,Grocery,Small,2022-02-24,Active,T+2,Cairo,Shubra - Central
M03176,Green Electronics 3176,Electronics,Small,2022-11-20,Active,T+1,Cairo,Heliopolis
M03177,Prime Electronics 3177,Electronics,Small,2023-06-01,Active,T+0,Giza,Imbaba - Central
M03178,Smart Academy 3178,Education,Medium,2022-10-13,Active,T+1,Alexandria,Smouha - Central
M03179,Prime Wear 3179,Fashion,Small,2021-02-18,Active,T+0,Cairo,New Cairo - Central
M03180,Smart Academy 3180,Education,Small,2023-11-09,Active,T+2,Cairo,Heliopolis - Central
M03181,Cairo Ride 3181,Transportation,Small,2021-02-13,Active,T+1,Qena,Nag Hammadi
M03182,Royal Ride 3182,Transportation,Micro,2021-09-07,Active,T+1,Fayoum,Sinnuris - Central
M03183,Pyramid Online 3183,E-Commerce,Medium,2023-08-05,Active,T+2,Cairo,Shubra
M03184,Pyramid Wear 3184,Fashion,Small,2022-06-06,Active,T+2,Ismailia,Qantara - Central
M03185,Golden Mart 3185,Grocery,Small,2022-05-25,Active,T+2,Suez,Suez
M03186,Metro Store 3186,E-Commerce,Medium,2022-01-27,Active,T+2,Qena,Qus
M03187,Lotus Fuel 3187,Fuel,Medium,2023-12-24,Active,T+1,Aswan,Edfu
M03188,Nova Style 3188,Fashion,Micro,2024-11-16,Active,T+0,Giza,Dokki - Central
M03189,Lotus Station 3189,Fuel,Medium,2023-10-08,Active,T+0,Alexandria,Miami - Central
M03190,Family Online 3190,E-Commerce,Micro,2026-01-19,Active,T+1,Gharbia,Zefta
M03191,Lotus Kitchen 3191,Restaurants,Enterprise,2022-08-09,Active,T+0,Alexandria,Smouha
M03192,Golden Market 3192,Grocery,Small,2023-11-28,Active,T+1,Qalyubia,Banha - Central
M03193,Royal Mobile 3193,Telecom,Medium,2024-02-09,Active,T+1,Cairo,Downtown - Central
M03194,Sun Clinic 3194,Healthcare,Micro,2024-10-12,Active,T+1,Giza,Faisal - Central
M03195,Nile Wear 3195,Fashion,Micro,2025-09-10,Active,T+1,Giza,Imbaba
M03196,Metro Tech 3196,Electronics,Micro,2024-07-12,Active,T+1,Giza,Imbaba - Central
M03197,Green Ride 3197,Transportation,Micro,2023-10-03,Active,T+1,Fayoum,Ibshaway - Central
M03198,Nova Tech 3198,Electronics,Micro,2022-09-21,Active,T+1,Giza,Dokki - Central
M03199,Pyramid Cafe 3199,Restaurants,Micro,2025-10-19,Active,T+0,Giza,Haram
M03200,Sun Kitchen 3200,Restaurants,Medium,2024-09-22,Active,T+1,Sharqia,Zagazig
M03201,Green Store 3201,E-Commerce,Small,2023-04-08,Active,T+1,Giza,Imbaba - Central
M03202,Quick Ride 3202,Transportation,Micro,2023-11-16,Temporarily Suspended,T+1,Giza,6th of October
M03203,Elite Mart 3203,Grocery,Medium,2024-12-13,Active,T+1,Assiut,Dairut
M03204,Blue Care 3204,Pharmacy,Micro,2023-07-19,Active,T+2,Giza,Haram
M03205,Lotus Health 3205,Healthcare,Micro,2021-06-29,Temporarily Suspended,T+1,Giza,Mohandessin - Central
M03206,Prime Bites 3206,Restaurants,Micro,2024-10-11,Active,T+0,Giza,Sheikh Zayed
M03207,Quick Tech 3207,Electronics,Micro,2022-07-29,Active,T+2,Port Said,Port Said
M03208,Lotus Bites 3208,Restaurants,Small,2023-09-28,Active,T+2,Matrouh,El Alamein
M03209,Golden Online 3209,E-Commerce,Micro,2024-06-30,Active,T+1,Beheira,Kafr El Dawwar - Central
M03210,Metro Station 3210,Fuel,Micro,2021-03-25,Active,T+1,Giza,Faisal
M03211,Nile Fun 3211,Entertainment,Small,2022-09-08,Active,T+1,Cairo,Maadi - Central
M03212,Smart Foods 3212,Grocery,Small,2023-08-24,Active,T+2,Cairo,Mokattam - Central
M03213,Smart Market 3213,Grocery,Medium,2024-04-24,Active,T+1,Cairo,Shubra
M03214,Royal Wear 3214,Fashion,Micro,2021-10-08,Active,T+1,Gharbia,Zefta - Central
M03215,Golden Ride 3215,Transportation,Small,2021-01-18,Active,T+2,Cairo,Ain Shams
M03216,Nile Ride 3216,Transportation,Small,2021-03-03,Active,T+1,Qalyubia,Obour
M03217,Prime Fun 3217,Entertainment,Micro,2021-01-28,Active,T+2,Red Sea,Hurghada
M03218,Royal Cafe 3218,Restaurants,Micro,2021-07-29,Active,T+1,Kafr El Sheikh,Desouk - Central
M03219,Blue Tech 3219,Electronics,Micro,2021-03-30,Temporarily Suspended,T+1,Giza,Haram - Central
M03220,Nova Cinema 3220,Entertainment,Micro,2022-10-31,Active,T+1,Cairo,Heliopolis
M03221,Urban Kitchen 3221,Restaurants,Micro,2024-08-19,Active,T+1,Cairo,Downtown - Central
M03222,Delta Wear 3222,Fashion,Micro,2021-03-09,Active,T+2,Giza,Dokki - Central
M03223,Green Pharmacy 3223,Pharmacy,Micro,2022-09-21,Active,T+1,Cairo,New Cairo
M03224,Golden Pharmacy 3224,Pharmacy,Small,2024-08-26,Active,T+2,Cairo,New Cairo - Central
M03225,Nile Mobile 3225,Telecom,Micro,2022-06-06,Offboarded,T+2,Suez,Ain Sokhna - Central
M03226,Blue Mobile 3226,Telecom,Small,2021-10-19,Active,Unknown,Giza,Imbaba
M03227,Family Style 3227,Fashion,Medium,2025-12-02,Active,T+1,Giza,Haram - Central
M03228,Elite Bites 3228,Restaurants,Micro,2024-10-07,Active,T+1,Cairo,Mokattam
M03229,Prime Fuel 3229,Fuel,Small,2023-05-05,Active,T+2,Cairo,Shubra - Central
M03230,Quick Foods 3230,Grocery,Medium,2024-11-08,Active,T+1,Giza,Dokki
M03231,Nova Style 3231,Fashion,Micro,2025-03-09,Active,T+2,Suez,Ain Sokhna - Central
M03232,Nova Kitchen 3232,Restaurants,Micro,2024-03-30,Active,T+0,Beheira,Nubaria - Central
M03233,Royal Mart 3233,Grocery,Micro,2021-04-01,Active,T+1,Giza,Faisal
M03234,Blue Bites 3234,Restaurants,Micro,2025-06-26,Active,T+1,Alexandria,Stanley - Central
M03235,Prime Foods 3235,Grocery,Small,2021-08-05,Active,T+1,Monufia,Shebin El Kom - Central
M03236,Prime Station 3236,Fuel,Enterprise,2023-08-07,Active,T+1,Beheira,Kafr El Dawwar
M03237,Urban Online 3237,E-Commerce,Micro,2024-01-03,Active,T+0,Giza,Haram
M03238,Golden Fuel 3238,Fuel,Small,2021-08-02,Active,T+0,Qena,Nag Hammadi
M03239,Delta Transit 3239,Transportation,Micro,2023-01-14,Active,T+1,Fayoum,Ibshaway
M03240,Royal Market 3240,Grocery,Medium,2025-05-27,Active,T+1,Giza,6th of October
M03241,Blue Market 3241,Grocery,Small,2021-03-01,Active,T+0,Sharqia,Zagazig
M03242,Nile Electronics 3242,Electronics,Micro,2023-05-18,Active,T+1,North Sinai,Arish
M03243,Metro Ride 3243,Transportation,Micro,2023-08-09,Active,T+1,Dakahlia,Aga - Central
M03244,Elite Mart 3244,Grocery,Micro,2025-12-18,Active,T+1,Giza,Sheikh Zayed - Central
M03245,Royal Care 3245,Pharmacy,Medium,2022-05-16,Active,T+0,Qalyubia,Banha
M03246,Cairo Mobile 3246,Telecom,Medium,2021-10-14,Active,T+1,Suez,Suez
M03247,Nova Pharmacy 3247,Pharmacy,Small,2023-02-07,Active,T+2,Giza,Haram - Central
M03248,Lotus Electronics 3248,Electronics,Small,2024-12-14,Active,T+0,Beheira,Kafr El Dawwar - Central
M03249,Sun Store 3249,E-Commerce,Small,2022-02-10,Active,T+2,Cairo,Heliopolis
M03250,Cairo Mart 3250,Grocery,Small,2024-03-27,Active,T+1,Giza,6th of October
M03251,Nile Care 3251,Pharmacy,Micro,2023-11-10,Active,T+1,Giza,Faisal - Central
M03252,Cairo Care 3252,Pharmacy,Medium,2022-11-22,Active,T+1,Alexandria,Smouha
M03253,Quick Foods 3253,Grocery,Micro,2023-04-18,Active,T+0,Cairo,Mokattam
M03254,Blue Cafe 3254,Restaurants,Medium,2021-05-10,Active,T+2,Cairo,Downtown - Central
M03255,Blue Bites 3255,Restaurants,Small,2023-08-25,Active,T+1,Sohag,Sohag
M03256,Delta Care 3256,Pharmacy,Small,2026-05-12,Active,T+1,Ismailia,Qantara
M03257,Smart Electronics 3257,Electronics,Micro,2024-05-12,Active,T+0,Qena,Nag Hammadi
M03258,Metro Online 3258,E-Commerce,Small,2024-08-13,Active,T+0,Sohag,Akhmim
M03259,Nova Transit 3259,Transportation,Small,2022-08-20,Active,T+1,Giza,Dokki - Central
M03260,Elite Transit 3260,Transportation,Micro,2024-08-26,Active,T+2,Alexandria,Borg El Arab - Central
M03261,Nova Transit 3261,Transportation,Micro,2023-07-27,Active,T+0,Beni Suef,New Beni Suef
M03262,Metro Store 3262,E-Commerce,Micro,2022-11-19,Temporarily Suspended,T+1,Assiut,Manfalut - Central
M03263,Nova Foods 3263,Grocery,Micro,2025-08-20,Active,T+1,Luxor,Esna
M03264,Delta Transit 3264,Transportation,Micro,2021-01-01,Active,T+1,Qalyubia,Khanka
M03265,Nile Kitchen 3265,Restaurants,Small,2021-07-20,Active,T+1,Sharqia,Minya Al Qamh
M03266,Golden Mart 3266,Grocery,Small,2024-02-10,Active,Unknown,Monufia,Shebin El Kom
M03267,Pyramid Wear 3267,Fashion,Medium,2023-03-10,Active,T+1,Alexandria,Smouha
M03268,Nova Mart 3268,Grocery,Micro,2022-03-12,Active,T+1,Sharqia,Abu Hammad - Central
M03269,Quick Pharmacy 3269,Pharmacy,Small,2023-09-19,Active,T+0,Alexandria,Sidi Gaber - Central
M03270,Golden Mobile 3270,Telecom,Micro,2025-01-27,Active,T+1,Gharbia,El Mahalla El Kubra
M03271,Lotus Bites 3271,Restaurants,Small,2024-06-18,Active,T+1,Cairo,Mokattam - Central
M03272,Family Wear 3272,Fashion,Small,2021-08-22,Active,T+1,Giza,6th of October
M03273,Cairo Store 3273,E-Commerce,Small,2022-06-18,Active,T+1,Giza,Dokki - Central
M03274,Metro Cafe 3274,Restaurants,Micro,2022-06-08,Active,T+1,Sharqia,10th of Ramadan
M03275,Quick Tech 3275,Electronics,Medium,2024-06-07,Active,T+1,Giza,Sheikh Zayed - Central
M03276,Sun Mart 3276,Grocery,Micro,2022-08-11,Active,T+1,Kafr El Sheikh,Baltim
M03277,Prime Fuel 3277,Fuel,Small,2023-05-08,Active,T+1,Dakahlia,Mit Ghamr - Central
M03278,Lotus Academy 3278,Education,Small,2024-06-28,Active,T+0,Beheira,Nubaria
M03279,Delta Style 3279,Fashion,Small,2023-12-26,Active,T+0,Sohag,Sohag
M03280,Pyramid Mart 3280,Grocery,Micro,2025-07-07,Active,T+0,Dakahlia,Mit Ghamr
M03281,Quick Transit 3281,Transportation,Micro,2025-07-01,Active,T+1,Alexandria,Smouha - Central
M03282,Cairo Mobile 3282,Telecom,Small,2026-01-26,Active,T+0,Monufia,Sadat City - Central
M03283,Delta Mart 3283,Grocery,Micro,2021-08-26,Active,T+1,Cairo,Heliopolis - Central
M03284,Lotus Bites 3284,Restaurants,Small,2021-11-17,Active,T+1,Qalyubia,Shubra El Kheima
M03285,Metro Kitchen 3285,Restaurants,Micro,2024-02-16,Active,T+1,Cairo,Mokattam
M03286,Elite Ride 3286,Transportation,Small,2023-03-19,Active,T+1,Alexandria,Smouha
M03287,Blue Foods 3287,Grocery,Medium,2023-10-28,Active,T+1,Giza,Imbaba
M03288,Lotus Wear 3288,Fashion,Micro,2024-05-22,Active,T+1,Giza,Imbaba - Central
M03289,Sun Fun 3289,Entertainment,Micro,2022-11-18,Active,T+0,Cairo,Maadi - Central
M03290,Sun Store 3290,E-Commerce,Enterprise,2024-05-16,Active,T+0,Alexandria,Smouha - Central
M03291,Elite Station 3291,Fuel,Small,2022-09-18,Active,T+2,Alexandria,Stanley
M03292,Cairo Transit 3292,Transportation,Small,2021-04-21,Active,T+1,Beni Suef,Beni Suef - Central
M03293,Pyramid Connect 3293,Telecom,Medium,2024-12-11,Active,T+1,Cairo,New Cairo
M03294,Nova Foods 3294,Grocery,Small,2023-01-08,Active,T+2,Luxor,Armant
M03295,Nova Station 3295,Fuel,Micro,2024-12-02,Active,T+1,Cairo,Ain Shams - Central
M03296,Blue Style 3296,Fashion,Micro,2022-10-12,Active,T+1,Cairo,New Cairo - Central
M03297,Royal Bites 3297,Restaurants,Small,2025-04-23,Active,T+1,Giza,Mohandessin
M03298,Cairo Style 3298,Fashion,Micro,2024-12-22,Active,T+1,Sohag,Akhmim
M03299,Blue Station 3299,Fuel,Micro,2022-03-23,Active,T+1,Suez,Ain Sokhna
M03300,Sun Foods 3300,Grocery,Medium,2026-02-14,Active,T+0,Cairo,New Cairo
M03301,Golden Market 3301,Grocery,Micro,2023-06-13,Active,T+1,Cairo,Heliopolis
M03302,Royal Market 3302,Grocery,Micro,2023-12-03,Active,T+2,Giza,Dokki
M03303,Green Fuel 3303,Fuel,Small,2023-04-05,Active,T+1,Alexandria,Borg El Arab - Central
M03304,Quick Station 3304,Fuel,Small,2022-02-11,Active,T+1,Beheira,Nubaria
M03305,Cairo Kitchen 3305,Restaurants,Micro,2022-10-07,Active,T+0,Qalyubia,Banha
M03306,Royal Store 3306,E-Commerce,Small,2024-08-10,Active,T+1,Giza,6th of October - Central
M03307,Pyramid Foods 3307,Grocery,Small,2025-09-13,Active,T+1,Beni Suef,Beni Suef - Central
M03308,Royal Mart 3308,Grocery,Small,2024-07-20,Active,T+1,Port Said,Port Said - Central
M03309,Golden Style 3309,Fashion,Small,2024-09-16,Active,T+1,Gharbia,Kafr El Zayat - Central
M03310,Royal Health 3310,Healthcare,Enterprise,2024-03-23,Active,T+0,Aswan,Aswan
M03311,Quick Market 3311,Grocery,Small,2022-06-25,Active,T+1,Giza,Faisal - Central
M03312,Royal Foods 3312,Grocery,Small,2023-05-12,Active,T+1,Giza,Mohandessin - Central
M03313,Metro Online 3313,E-Commerce,Micro,2023-01-18,Active,T+1,Giza,6th of October - Central
M03314,Golden Foods 3314,Grocery,Medium,2025-01-26,Active,T+0,Giza,Sheikh Zayed
M03315,Urban Learning 3315,Education,Micro,2024-01-28,Active,T+1,Giza,6th of October - Central
M03316,Quick Market 3316,Grocery,Small,2022-05-28,Active,T+1,Cairo,Mokattam - Central
M03317,Nile Connect 3317,Telecom,Micro,2023-07-29,Active,T+0,Giza,Dokki
M03318,Cairo Clinic 3318,Healthcare,Small,2021-01-26,Active,T+1,Giza,Sheikh Zayed
M03319,Nile Fun 3319,Entertainment,Micro,2023-07-23,Active,T+1,Gharbia,Tanta - Central
M03320,Metro Cinema 3320,Entertainment,Micro,2021-10-04,Active,T+1,Monufia,Shebin El Kom - Central
M03321,Prime Pharmacy 3321,Pharmacy,Micro,2021-10-14,Active,T+2,Giza,Haram
M03322,Nile Cafe 3322,Restaurants,Small,2023-11-30,Active,T+2,South Sinai,Sharm El Sheikh
M03323,Quick Foods 3323,Grocery,Small,2025-12-06,Active,T+1,Luxor,Luxor
M03324,Nova Tech 3324,Electronics,Medium,2022-01-07,Active,T+1,Cairo,Ain Shams
M03325,Cairo Care 3325,Pharmacy,Small,2025-05-19,Active,T+0,Kafr El Sheikh,Desouk
M03326,Delta Foods 3326,Grocery,Medium,2024-08-30,Active,T+1,Cairo,Maadi - Central
M03327,Sun Ride 3327,Transportation,Micro,2023-05-15,Active,T+1,Alexandria,Sidi Gaber - Central
M03328,Urban Wear 3328,Fashion,Small,2023-06-01,Active,T+0,Minya,Samalut
M03329,Delta Electronics 3329,Electronics,Small,2024-12-09,Active,T+0,Sohag,Akhmim
M03330,Quick Learning 3330,Education,Small,2025-06-20,Active,T+1,Dakahlia,Mansoura
M03331,Family Online 3331,E-Commerce,Medium,2022-06-26,Active,T+1,Alexandria,Stanley
M03332,Prime Wear 3332,Fashion,Micro,2025-12-06,Active,T+1,Cairo,Nasr City
M03333,Urban Kitchen 3333,Restaurants,Small,2025-10-03,Active,T+1,Gharbia,Zefta - Central
M03334,Elite Transit 3334,Transportation,Micro,2021-02-20,Active,T+0,Kafr El Sheikh,Desouk
M03335,Family Transit 3335,Transportation,Medium,2022-03-27,Active,T+2,Qena,Qus
M03336,Lotus Wear 3336,Fashion,Micro,2021-02-10,Active,T+1,Sharqia,Abu Hammad - Central
M03337,Blue Cafe 3337,Restaurants,Small,2022-05-01,Active,T+1,Gharbia,Tanta - Central
M03338,Delta Fuel 3338,Fuel,Small,2021-01-25,Active,T+0,Cairo,Shubra - Central
M03339,Prime Market 3339,Grocery,Micro,2025-07-16,Active,T+1,Beni Suef,Beni Suef - Central
M03340,Blue Mart 3340,Grocery,Small,2022-09-28,Active,T+0,Giza,Haram
M03341,Nile Pharmacy 3341,Pharmacy,Medium,2025-02-27,Active,T+1,Giza,Sheikh Zayed - Central
M03342,Golden Connect 3342,Telecom,Micro,2022-08-24,Active,T+0,Cairo,Downtown - Central
M03343,Green Style 3343,Fashion,Small,2024-09-11,Active,T+2,Cairo,Shubra
M03344,Delta Learning 3344,Education,Small,2021-09-14,Active,T+2,Sharqia,Abu Hammad - Central
M03345,Blue Bites 3345,Restaurants,Micro,2021-07-06,Active,T+0,Giza,6th of October
M03346,Family Online 3346,E-Commerce,Small,2023-08-04,Active,T+0,Cairo,Ain Shams
M03347,Nile Academy 3347,Education,Medium,2024-06-18,Active,T+0,Cairo,Downtown
M03348,Nova Pharmacy 3348,Pharmacy,Micro,2022-11-05,Active,T+1,Alexandria,Borg El Arab - Central
M03349,Urban Market 3349,Grocery,Small,2022-02-08,Active,T+2,Minya,Beni Mazar - Central
M03350,Smart Foods 3350,Grocery,Micro,2021-01-21,Active,T+1,Giza,Imbaba
M03351,Lotus Online 3351,E-Commerce,Medium,2023-02-26,Active,T+1,Luxor,Armant
M03352,Golden Pharmacy 3352,Pharmacy,Enterprise,2023-02-03,Temporarily Suspended,T+2,Cairo,Mokattam
M03353,Smart Clinic 3353,Healthcare,Micro,2021-01-20,Active,T+1,Minya,Beni Mazar
M03354,Nile Station 3354,Fuel,Small,2024-10-20,Active,T+2,Beni Suef,Nasser
M03355,Elite Connect 3355,Telecom,Micro,2022-03-03,Active,T+1,Cairo,New Cairo - Central
M03356,Royal Kitchen 3356,Restaurants,Micro,2024-11-06,Active,T+2,Monufia,Ashmoun - Central
M03357,Green Learning 3357,Education,Micro,2022-10-03,Active,T+2,Qena,Nag Hammadi
M03358,Nova Pharmacy 3358,Pharmacy,Small,2021-08-27,Active,T+1,Cairo,Shubra
M03359,Family Care 3359,Pharmacy,Medium,2025-05-01,Active,T+2,Sohag,Girga
M03360,Quick Cinema 3360,Entertainment,Micro,2025-08-17,Active,T+1,Assiut,Dairut - Central
M03361,Nova Learning 3361,Education,Small,2022-06-06,Active,T+1,Cairo,Nasr City
M03362,Elite Mart 3362,Grocery,Micro,2024-11-14,Active,T+1,Giza,Imbaba - Central
M03363,Cairo Bites 3363,Restaurants,Micro,2023-07-04,Active,T+0,Monufia,Shebin El Kom - Central
M03364,Smart Store 3364,E-Commerce,Medium,2025-11-20,Active,T+2,Qalyubia,Obour - Central
M03365,Cairo Electronics 3365,Electronics,Medium,2024-07-14,Active,T+2,Giza,Dokki - Central
M03366,Family Academy 3366,Education,Micro,2022-02-27,Active,T+1,Alexandria,Stanley - Central
M03367,Blue Mart 3367,Grocery,Micro,2024-05-04,Active,T+2,Giza,Haram
