account_id,customer_id,account_type,wallet_tier,account_status,opened_date,daily_limit_egp,current_balance_egp
A026165,C043765,Personal Wallet,Silver,Active,2022-06-28,20000.0,2707.0
A026166,C028893,Personal Wallet,Basic,Active,2024-07-15,10000.0,2703.63
A026167,C007331,Personal Wallet,Basic,Active,2023-01-30,10000.0,198.01
A026168,C034236,Personal Wallet,Basic,Active,2022-03-25,10000.0,952.81
A026169,C009920,Personal Wallet,Silver,Active,2024-10-10,20000.0,2650.68
A026170,C009526,Personal Wallet,Basic,Active,2026-05-02,10000.0,2429.38
A026171,C022384,Personal Wallet,Basic,Closed,2022-05-07,10000.0,299.11
A026172,C012232,Personal Wallet,Silver,Active,2023-09-27,20000.0,2782.44
A026173,C019976,Personal Wallet,Basic,Active,2024-10-15,10000.0,759.55
A026174,C019384,Personal Wallet,Basic,Active,2022-10-16,10000.0,90.57
A026175,C010530,Personal Wallet,Basic,Active,2024-12-21,10000.0,321.56
A026176,C034208,Personal Wallet,Silver,Active,2022-12-13,20000.0,2592.68
A026177,C037986,Personal Wallet,Silver,Active,2025-01-11,20000.0,2328.27
A026178,C022137,Personal Wallet,Silver,Active,2026-03-31,20000.0,3099.49
A026179,C000043,Personal Wallet,Gold,Active,2026-05-16,40000.0,8467.53
A026180,C034245,Personal Wallet,Basic,Active,2022-02-02,10000.0,2375.34
A026181,C039337,Personal Wallet,Basic,Active,2023-01-04,10000.0,853.51
A026182,C007998,Personal Wallet,Gold,Active,2022-10-01,40000.0,2188.67
A026183,C023780,Personal Wallet,Basic,Active,2022-04-29,10000.0,2246.87
A026184,C015730,Personal Wallet,Basic,Active,2022-09-27,10000.0,790.17
A026185,C041379,Personal Wallet,Basic,Active,2024-09-11,10000.0,1630.88
A026186,C026862,Personal Wallet,Gold,Active,2023-06-27,40000.0,7702.03
A026187,C007794,Personal Wallet,Basic,Active,2024-04-21,10000.0,912.64
A026188,C027799,Personal Wallet,Basic,Active,2022-12-04,10000.0,1069.41
A026189,C005159,Personal Wallet,Silver,Active,2022-06-30,20000.0,439.53
A026190,C017272,Personal Wallet,Basic,Active,2022-08-31,10000.0,520.47
A026191,C035980,Personal Wallet,Silver,Active,2023-02-23,20000.0,2095.79
A026192,C016038,Personal Wallet,Basic,Active,2026-03-17,10000.0,790.05
A026193,C020597,Personal Wallet,Silver,Active,2022-08-30,20000.0,4144.99
A026194,C021455,Personal Wallet,Silver,Closed,2024-10-28,20000.0,2662.9
A026195,C032908,Personal Wallet,Basic,Suspended,2022-06-03,10000.0,1191.11
A026196,C010537,Personal Wallet,Basic,Active,2025-05-02,10000.0,372.88
A026197,C022458,Personal Wallet,Basic,Active,2023-07-06,10000.0,416.06
A026198,C004642,Business Wallet,Business,Active,2022-12-05,80000.0,4817.97
A026199,C013413,Personal Wallet,Silver,Active,2022-06-12,20000.0,574.93
A026200,C014433,Personal Wallet,Gold,Active,2025-10-14,40000.0,7592.76
A026201,C004660,Personal Wallet,Basic,Active,2024-08-18,10000.0,302.88
A026202,C026463,Personal Wallet,Silver,Suspended,2024-06-07,20000.0,905.61
A026203,C021859,Personal Wallet,Basic,Active,2025-07-15,10000.0,438.73
A026204,C043431,Personal Wallet,Basic,Active,2022-11-24,10000.0,676.97
A026205,C037515,Personal Wallet,Basic,Active,2025-11-10,10000.0,787.15
A026206,C037897,Personal Wallet,Silver,Active,2023-09-09,20000.0,3218.58
A026207,C042170,Personal Wallet,Silver,Active,2022-01-28,20000.0,772.24
A026208,C014284,Personal Wallet,Basic,Suspended,2025-05-04,10000.0,1697.74
A026209,C005198,Business Wallet,Business,Active,2025-11-11,80000.0,13514.14
A026210,C011382,Personal Wallet,Gold,Active,2023-10-24,40000.0,3755.1
A026211,C026810,Personal Wallet,Basic,Active,2025-04-12,10000.0,294.16
A026212,C028640,Personal Wallet,Basic,Active,2022-11-22,10000.0,537.16
A026213,C019133,Personal Wallet,Basic,Active,2023-03-08,10000.0,737.19
A026214,C036488,Personal Wallet,Basic,Active,2024-04-05,10000.0,39.71
A026215,C007222,Personal Wallet,Silver,Active,2023-04-29,20000.0,2845.84
A026216,C002910,Personal Wallet,Gold,Active,2022-05-21,40000.0,2421.88
A026217,C011733,Personal Wallet,Basic,Active,2025-05-19,10000.0,388.74
A026218,C040169,Personal Wallet,Basic,Active,2022-03-10,10000.0,200.26
A026219,C041556,Personal Wallet,Basic,Active,2024-06-12,10000.0,767.6
A026220,C034869,Personal Wallet,Basic,Active,2026-01-05,10000.0,148.98
A026221,C024960,Personal Wallet,Silver,Active,2025-08-25,20000.0,1452.29
A026222,C041610,Personal Wallet,Gold,Active,2024-12-06,40000.0,7124.75
A026223,C041403,Personal Wallet,Silver,Active,2024-03-07,20000.0,2125.09
A026224,C043731,Personal Wallet,Silver,Active,2023-09-13,20000.0,813.79
A026225,C006914,Personal Wallet,Basic,Active,2022-04-23,10000.0,1219.11
A026226,C023337,Personal Wallet,Basic,Suspended,2023-03-10,10000.0,1134.47
A026227,C034723,Business Wallet,Gold,Active,2022-03-12,40000.0,2039.28
A026228,C033508,Personal Wallet,Basic,Active,2025-01-23,10000.0,640.68
A026229,C035515,Personal Wallet,Silver,Active,2022-06-10,20000.0,858.1
A026230,C031346,Personal Wallet,Basic,Active,2022-04-30,10000.0,1404.11
A026231,C037746,Personal Wallet,Basic,Active,2022-08-12,10000.0,647.61
A026232,C008508,Personal Wallet,Silver,Active,2026-06-20,20000.0,2017.97
A026233,C018925,Personal Wallet,Gold,Active,2022-12-26,40000.0,1645.43
A026234,C043415,Personal Wallet,Basic,Active,2023-07-01,10000.0,1661.75
A026235,C021848,Personal Wallet,Basic,Closed,2023-08-14,10000.0,943.54
A026236,C006929,Personal Wallet,Basic,Active,2022-11-20,10000.0,1580.94
A026237,C040018,Personal Wallet,Basic,Active,2024-01-12,10000.0,977.62
A026238,C001842,Personal Wallet,Basic,Active,2023-05-27,10000.0,1644.96
A026239,C001825,Personal Wallet,Silver,Active,2023-07-04,20000.0,747.6
A026240,C018623,Personal Wallet,Basic,Suspended,2026-05-31,10000.0,749.2
A026241,C023368,Personal Wallet,Basic,Active,2023-02-28,10000.0,1541.63
A026242,C011534,Personal Wallet,Basic,Active,2023-05-04,10000.0,1016.92
A026243,C024277,Personal Wallet,Gold,Active,2022-10-03,40000.0,1715.54
A026244,C040502,Personal Wallet,Basic,Active,2022-06-05,10000.0,1260.11
A026245,C014642,Personal Wallet,Basic,Active,2022-08-28,10000.0,364.16
A026246,C008642,Personal Wallet,Gold,Active,2025-06-01,40000.0,1047.73
A026247,C030607,Business Wallet,Business,Active,2023-11-22,80000.0,6306.44
A026248,C010550,Personal Wallet,Silver,Active,2022-07-25,20000.0,1156.78
A026249,C030103,Personal Wallet,Basic,Active,2024-06-23,10000.0,240.35
A026250,C027891,Personal Wallet,Basic,Active,2022-09-07,10000.0,1502.91
A026251,C028665,Personal Wallet,Silver,Active,2024-04-27,20000.0,1553.01
A026252,C034011,Personal Wallet,Silver,Active,2023-09-07,20000.0,1413.99
A026253,C017750,Personal Wallet,Basic,Active,2023-12-02,10000.0,1215.42
A026254,C024479,Personal Wallet,Basic,Active,2023-10-16,10000.0,1357.24
A026255,C042236,Business Wallet,Business,Active,2022-08-09,80000.0,8687.72
A026256,C007417,Personal Wallet,Gold,Suspended,2025-03-03,40000.0,1574.4
A026257,C005266,Personal Wallet,Basic,Active,2024-08-08,10000.0,1448.68
A026258,C041106,Personal Wallet,Basic,Active,2022-03-20,10000.0,1380.19
A026259,C019544,Personal Wallet,Basic,Active,2024-10-18,10000.0,1090.41
A026260,C000404,Personal Wallet,Basic,Active,2026-06-20,10000.0,777.47
A026261,C017210,Personal Wallet,Basic,Active,2024-04-08,10000.0,1662.71
A026262,C008517,Personal Wallet,Basic,Active,2024-12-08,10000.0,426.13
A026263,C034447,Personal Wallet,Basic,Active,2022-01-22,10000.0,3753.3
A026264,C035891,Personal Wallet,Basic,Active,2023-11-18,10000.0,621.69
A026265,C032446,Personal Wallet,Basic,Active,2023-05-09,10000.0,1822.62
A026266,C034983,Personal Wallet,Silver,Active,2024-03-04,20000.0,2799.68
A026267,C015418,Personal Wallet,Basic,Active,2024-04-26,10000.0,237.2
A026268,C034942,Personal Wallet,Silver,Active,2024-02-18,20000.0,316.44
A026269,C016458,Personal Wallet,Basic,Active,2025-03-11,10000.0,1063.2
A026270,C028211,Personal Wallet,Basic,Suspended,2023-11-17,10000.0,358.9
A026271,C039431,Personal Wallet,Gold,Active,2022-02-02,40000.0,2110.07
A026272,C026090,Personal Wallet,Basic,Active,2022-10-24,10000.0,667.92
A026273,C004163,Personal Wallet,Basic,Active,2025-02-05,10000.0,397.9
A026274,C004624,Personal Wallet,Basic,Active,2025-06-26,10000.0,678.09
A026275,C009757,Personal Wallet,Basic,Active,2025-09-09,10000.0,510.15
A026276,C011180,Personal Wallet,Basic,Active,2022-09-09,10000.0,314.89
A026277,C029161,Personal Wallet,Basic,Active,2022-04-04,10000.0,1990.0
A026278,C007133,Personal Wallet,Basic,Active,2022-11-03,10000.0,1600.6
A026279,C043086,Personal Wallet,Silver,Active,2024-10-16,20000.0,2800.54
A026280,C028034,Personal Wallet,Silver,Active,2025-01-05,20000.0,5146.38
A026281,C037284,Business Wallet,Business,Active,2024-04-03,80000.0,10041.92
A026282,C041861,Personal Wallet,Silver,Active,2025-09-10,20000.0,2085.05
A026283,C014699,Personal Wallet,Basic,Active,2024-12-05,10000.0,659.53
A026284,C000448,Business Wallet,Business,Active,2023-10-11,80000.0,9549.2
A026285,C036104,Personal Wallet,Silver,Active,2024-02-19,20000.0,1550.7
A026286,C021657,Personal Wallet,Basic,Active,2022-12-25,10000.0,447.67
A026287,C001922,Personal Wallet,Basic,Active,2023-03-26,10000.0,1640.21
A026288,C029330,Personal Wallet,Silver,Active,2025-10-23,20000.0,1168.48
A026289,C006803,Personal Wallet,Basic,Active,2023-11-17,10000.0,1726.83
A026290,C035082,Business Wallet,Business,Active,2022-10-09,80000.0,13468.5
A026291,C005573,Personal Wallet,Basic,Active,2026-02-02,10000.0,551.44
A026292,C031216,Personal Wallet,Basic,Active,2023-10-06,10000.0,466.54
A026293,C043103,Personal Wallet,Basic,Suspended,2023-10-11,10000.0,802.61
A026294,C040603,Personal Wallet,Basic,Active,2023-07-30,10000.0,2340.54
A026295,C009892,Personal Wallet,Silver,Active,2025-11-08,20000.0,648.81
A026296,C015287,Personal Wallet,Basic,Active,2025-01-01,10000.0,1053.92
A026297,C043407,Personal Wallet,Basic,Active,2022-06-29,10000.0,664.6
A026298,C040166,Personal Wallet,Gold,Active,2022-12-05,40000.0,2511.01
A026299,C023598,Personal Wallet,Basic,Active,2023-10-01,10000.0,865.87
A026300,C018594,Personal Wallet,Basic,Suspended,2024-04-02,10000.0,2358.77
A026301,C035535,Personal Wallet,Basic,Active,2025-09-06,10000.0,450.18
A026302,C044780,Personal Wallet,Basic,Active,2024-05-06,10000.0,1782.92
A026303,C007707,Personal Wallet,Basic,Active,2024-12-12,10000.0,226.93
A026304,C006998,Personal Wallet,Silver,Active,2024-05-03,20000.0,480.08
A026305,C010613,Personal Wallet,Gold,Active,2024-05-26,40000.0,5205.88
A026306,C026468,Personal Wallet,Basic,Active,2023-07-04,10000.0,1326.75
A026307,C041744,Personal Wallet,Silver,Active,2025-09-06,20000.0,798.92
A026308,C026689,Personal Wallet,Basic,Active,2026-06-20,10000.0,1815.41
A026309,C035158,Personal Wallet,Silver,Active,2024-03-14,20000.0,775.63
A026310,C039070,Personal Wallet,Basic,Active,2022-12-12,10000.0,464.27
A026311,C029434,Personal Wallet,Basic,Active,2024-05-18,10000.0,835.96
A026312,C026645,Personal Wallet,Basic,Active,2024-04-18,10000.0,271.99
A026313,C044153,Personal Wallet,Basic,Active,2023-10-29,10000.0,1301.54
A026314,C000520,Personal Wallet,Basic,Active,2022-08-23,10000.0,771.7
A026315,C024846,Personal Wallet,Silver,Active,2025-06-18,20000.0,529.15
A026316,C001184,Personal Wallet,Gold,Active,2023-05-19,40000.0,6400.21
A026317,C035186,Personal Wallet,Basic,Active,2024-02-29,10000.0,236.23
A026318,C008659,Business Wallet,Business,Active,2025-03-15,80000.0,9429.13
A026319,C013278,Personal Wallet,Basic,Active,2022-06-25,10000.0,1266.31
A026320,C004538,Business Wallet,Business,Active,2024-01-23,80000.0,21812.71
A026321,C040079,Personal Wallet,Gold,Active,2024-12-16,40000.0,1275.56
A026322,C031764,Personal Wallet,Basic,Active,2025-01-06,10000.0,1204.9
A026323,C005578,Personal Wallet,Silver,Active,2025-03-18,20000.0,934.27
A026324,C006299,Personal Wallet,Silver,Active,2025-02-23,20000.0,456.74
A026325,C037054,Personal Wallet,Silver,Active,2023-11-11,20000.0,1126.29
A026326,C010965,Personal Wallet,Basic,Active,2024-05-18,10000.0,863.86
A026327,C017514,Personal Wallet,Silver,Active,2022-08-25,20000.0,673.29
A026328,C007136,Personal Wallet,Basic,Active,2023-01-16,10000.0,801.8
A026329,C007072,Personal Wallet,Gold,Active,2023-12-13,40000.0,6095.22
A026330,C014551,Personal Wallet,Silver,Active,2025-05-24,20000.0,2442.9
A026331,C030033,Personal Wallet,Silver,Active,2023-11-21,20000.0,3132.52
A026332,C042555,Personal Wallet,Basic,Active,2025-11-07,10000.0,714.38
A026333,C034353,Personal Wallet,Gold,Active,2022-08-19,40000.0,2046.85
A026334,C000009,Personal Wallet,Silver,Active,2024-01-05,20000.0,1224.6
A026335,C036375,Personal Wallet,Silver,Active,2024-11-24,20000.0,951.14
A026336,C018424,Personal Wallet,Basic,Active,2025-02-18,10000.0,461.65
A026337,C006850,Personal Wallet,Basic,Active,2025-06-14,10000.0,231.66
A026338,C003686,Personal Wallet,Silver,Active,2024-07-17,20000.0,1048.54
A026339,C018563,Personal Wallet,Silver,Active,2024-12-11,20000.0,89.43
A026340,C041490,Personal Wallet,Basic,Suspended,2023-06-15,10000.0,621.39
A026341,C029689,Personal Wallet,Basic,Active,2024-01-14,10000.0,669.24
A026342,C014357,Personal Wallet,Basic,Active,2024-04-14,10000.0,975.34
A026343,C028316,Personal Wallet,Basic,Active,2026-06-11,10000.0,266.93
A026344,C012058,Personal Wallet,Gold,Active,2024-12-27,40000.0,1788.78
A026345,C006987,Personal Wallet,Basic,Active,2022-04-03,10000.0,923.97
A026346,C024239,Personal Wallet,Basic,Active,2023-09-12,10000.0,343.62
A026347,C004500,Personal Wallet,Basic,Active,2023-08-16,10000.0,751.69
A026348,C023216,Business Wallet,Gold,Active,2024-04-09,40000.0,2971.86
A026349,C008957,Personal Wallet,Basic,Active,2026-01-03,10000.0,327.81
A026350,C017340,Personal Wallet,Basic,Active,2024-09-17,10000.0,2657.25
A026351,C036761,Personal Wallet,Basic,Active,2022-12-12,10000.0,2132.85
A026352,C033279,Personal Wallet,Basic,Active,2025-06-24,10000.0,622.94
A026353,C024047,Personal Wallet,Gold,Active,2022-12-04,40000.0,2773.72
A026354,C004710,Personal Wallet,Basic,Active,2023-09-06,10000.0,244.53
A026355,C022647,Personal Wallet,Basic,Active,2024-11-02,10000.0,1367.12
A026356,C038586,Personal Wallet,Basic,Active,2022-11-07,10000.0,1304.38
A026357,C041750,Personal Wallet,Basic,Active,2023-09-13,10000.0,847.96
A026358,C020965,Personal Wallet,Gold,Active,2026-06-20,40000.0,2661.08
A026359,C005167,Personal Wallet,Gold,Active,2022-09-03,40000.0,6799.26
A026360,C028940,Personal Wallet,Basic,Active,2026-05-25,10000.0,867.71
A026361,C010807,Personal Wallet,Basic,Active,2023-01-23,10000.0,884.59
A026362,C011496,Personal Wallet,Basic,Active,2024-02-12,10000.0,1440.48
A026363,C024859,Personal Wallet,Basic,Active,2022-08-12,10000.0,1093.09
A026364,C015664,Personal Wallet,Silver,Active,2023-09-20,20000.0,1581.51
A026365,C023801,Personal Wallet,Silver,Active,2025-03-15,20000.0,865.32
A026366,C011563,Personal Wallet,Silver,Active,2023-05-28,20000.0,1066.4
A026367,C007424,Personal Wallet,Basic,Active,2024-02-14,10000.0,703.27
A026368,C020806,Personal Wallet,Basic,Active,2024-02-02,10000.0,1166.53
A026369,C029686,Personal Wallet,Basic,Active,2023-06-28,10000.0,2933.22
A026370,C023824,Personal Wallet,Basic,Active,2023-10-10,10000.0,1251.9
A026371,C026316,Personal Wallet,Basic,Active,2024-02-29,10000.0,1325.41
A026372,C011138,Personal Wallet,Basic,Active,2023-04-12,10000.0,411.54
A026373,C002560,Personal Wallet,Basic,Active,2025-03-05,10000.0,1857.35
A026374,C032351,Personal Wallet,Basic,Active,2025-04-02,10000.0,210.69
A026375,C038795,Personal Wallet,Basic,Active,2022-11-16,10000.0,1443.57
A026376,C025553,Personal Wallet,Basic,Active,2023-10-01,10000.0,772.13
A026377,C000814,Personal Wallet,Basic,Active,2022-11-21,10000.0,1318.43
A026378,C038766,Personal Wallet,Basic,Suspended,2023-06-22,10000.0,500.31
A026379,C019058,Personal Wallet,Basic,Closed,2023-09-10,10000.0,511.74
A026380,C019495,Personal Wallet,Basic,Active,2023-12-13,10000.0,3903.55
A026381,C041972,Personal Wallet,Basic,Active,2024-07-08,10000.0,510.08
A026382,C020064,Personal Wallet,Silver,Active,2024-01-20,20000.0,2122.71
A026383,C005364,Personal Wallet,Silver,Active,2023-07-26,20000.0,1494.95
A026384,C036009,Personal Wallet,Silver,Active,2023-03-16,20000.0,4217.12
A026385,C043506,Personal Wallet,Basic,Active,2025-01-26,10000.0,363.65
A026386,C038382,Personal Wallet,Basic,Active,2022-09-21,10000.0,734.15
A026387,C040897,Personal Wallet,Basic,Active,2024-07-18,10000.0,107.4
A026388,C028367,Personal Wallet,Basic,Active,2022-10-20,10000.0,967.7
A026389,C008967,Personal Wallet,Basic,Active,2022-07-11,10000.0,2458.88
A026390,C027092,Personal Wallet,Silver,Active,2022-08-11,20000.0,1597.48
A026391,C036542,Personal Wallet,Basic,Active,2025-04-02,10000.0,1492.46
A026392,C008051,Personal Wallet,Silver,Active,2023-05-04,20000.0,1766.54
A026393,C007668,Personal Wallet,Basic,Suspended,2023-09-18,10000.0,710.32
A026394,C014560,Personal Wallet,Silver,Active,2022-09-14,20000.0,1557.13
A026395,C005672,Personal Wallet,Basic,Active,2025-06-02,10000.0,65.69
A026396,C002262,Personal Wallet,Basic,Suspended,2023-07-13,10000.0,778.81
A026397,C043447,Personal Wallet,Basic,Active,2022-12-22,10000.0,721.72
A026398,C031250,Personal Wallet,Basic,Active,2023-09-02,10000.0,2561.86
A026399,C039756,Personal Wallet,Silver,Active,2022-09-10,20000.0,2601.13
A026400,C021925,Personal Wallet,Basic,Active,2025-03-04,10000.0,325.81
A026401,C009379,Personal Wallet,Basic,Active,2025-01-12,10000.0,106.56
A026402,C032580,Personal Wallet,Basic,Active,2023-10-23,10000.0,400.49
A026403,C006736,Personal Wallet,Silver,Active,2023-09-18,20000.0,856.15
A026404,C029888,Personal Wallet,Silver,Active,2024-05-06,20000.0,5514.14
A026405,C002614,Personal Wallet,Gold,Active,2023-12-23,40000.0,4049.43
A026406,C007121,Personal Wallet,Basic,Active,2023-12-03,10000.0,344.79
A026407,C021050,Personal Wallet,Basic,Active,2024-09-07,10000.0,431.33
A026408,C025076,Personal Wallet,Silver,Active,2023-05-25,20000.0,691.26
A026409,C030195,Personal Wallet,Basic,Active,2023-11-08,10000.0,1715.52
A026410,C017734,Personal Wallet,Basic,Active,2024-01-23,10000.0,2011.56
A026411,C013890,Personal Wallet,Silver,Active,2023-07-04,20000.0,3095.58
A026412,C037881,Personal Wallet,Gold,Active,2022-08-15,40000.0,9155.92
A026413,C042192,Personal Wallet,Gold,Active,2024-09-14,40000.0,7576.39
A026414,C008647,Personal Wallet,Silver,Active,2023-10-26,20000.0,585.09
A026415,C041318,Personal Wallet,Silver,Active,2023-04-16,20000.0,388.3
A026416,C036211,Personal Wallet,Basic,Active,2023-04-23,10000.0,2151.06
A026417,C031353,Personal Wallet,Basic,Active,2022-10-15,10000.0,2241.44
A026418,C024650,Personal Wallet,Basic,Active,2023-10-22,10000.0,45.47
A026419,C016557,Personal Wallet,Basic,Active,2024-07-18,10000.0,1952.25
A026420,C002256,Personal Wallet,Basic,Active,2023-07-24,10000.0,1511.58
A026421,C015984,Personal Wallet,Silver,Active,2022-06-23,20000.0,726.26
A026422,C010620,Personal Wallet,Silver,Active,2026-03-21,20000.0,679.8
A026423,C027772,Business Wallet,Business,Active,2024-05-17,80000.0,11886.2
A026424,C004939,Personal Wallet,Basic,Active,2023-07-20,10000.0,879.59
A026425,C009590,Personal Wallet,Basic,Active,2024-02-14,10000.0,3063.17
A026426,C011308,Personal Wallet,Silver,Active,2022-11-07,20000.0,1125.4
A026427,C044768,Personal Wallet,Basic,Active,2024-06-16,10000.0,519.43
A026428,C033366,Personal Wallet,Basic,Active,2024-02-17,10000.0,1237.67
A026429,C044088,Personal Wallet,Basic,Active,2023-12-31,10000.0,784.13
A026430,C012453,Personal Wallet,Gold,Suspended,2023-12-29,40000.0,2763.92
A026431,C034936,Personal Wallet,Basic,Active,2026-02-17,10000.0,358.14
A026432,C035788,Personal Wallet,Basic,Active,2022-07-12,10000.0,4128.42
A026433,C001511,Personal Wallet,Silver,Closed,2022-08-03,20000.0,4199.23
A026434,C005266,Personal Wallet,Gold,Active,2024-09-20,40000.0,1999.57
A026435,C020891,Personal Wallet,Basic,Active,2022-03-31,10000.0,692.96
A026436,C005818,Personal Wallet,Basic,Active,2022-11-18,10000.0,1836.38
A026437,C006144,Personal Wallet,Silver,Active,2023-03-01,20000.0,2050.52
A026438,C030958,Personal Wallet,Basic,Active,2026-04-27,10000.0,142.69
A026439,C028398,Personal Wallet,Basic,Active,2023-06-08,10000.0,2091.25
